distribution,true_mean,true_variance,n,rep,method,calibration,lower,upper,width,sqrt_n_width,covered,empty,runtime_seconds,score_evaluations,topology_escalated,backend
Bernoulli(0.5),0.5,0.25,100000,0,Randomized Gaffke,product_orthant_randomized,0.4946724065272283,0.5028277125883865,0.0081553060611582,2.5789342169036416,True,False,8.376897312700748e-05,0,False,randomized-product-orthant-beta-exact
Bernoulli(0.5),0.5,0.25,1000000,0,Randomized Gaffke,product_orthant_randomized,0.4988975870127828,0.501474411216809,0.0025768242040262,2.576824204026218,True,False,0.0007310500368475,0,False,randomized-product-orthant-beta-exact
Bernoulli(0.5),0.5,0.25,10000000,0,Randomized Gaffke,product_orthant_randomized,0.49959157570516,0.5004062242959121,0.000814648590752,2.5761450394229786,True,False,0.0090071999002248,0,False,randomized-product-orthant-beta-exact
Bernoulli(0.5),0.5,0.25,1000,1,Randomized Gaffke,product_orthant_randomized,0.4787885039992592,0.5610184564764087,0.0822299524771494,2.600339417151973,True,False,4.9413880333304405e-05,0,False,randomized-product-orthant-beta-exact
Bernoulli(0.5),0.5,0.25,10000,1,Randomized Gaffke,product_orthant_randomized,0.4957711245873116,0.5216205561824472,0.0258494315951355,2.584943159513559,True,False,1.1772848665714264e-05,0,False,randomized-product-orthant-beta-exact
Bernoulli(0.5),0.5,0.25,100000,1,Randomized Gaffke,product_orthant_randomized,0.4954123606607101,0.5035676879384606,0.0081553272777505,2.578940926179232,True,False,8.918903768062592e-05,0,False,randomized-product-orthant-beta-exact
Bernoulli(0.5),0.5,0.25,1000000,1,Randomized Gaffke,product_orthant_randomized,0.4993845857726218,0.5019614078215464,0.0025768220489246,2.5768220489246207,True,False,0.0007645229343324,0,False,randomized-product-orthant-beta-exact
Bernoulli(0.5),0.5,0.25,10000000,1,Randomized Gaffke,product_orthant_randomized,0.4998767756351712,0.5006914240944873,0.0008146484593161,2.5761446237859364,True,False,0.0087906210683286,0,False,randomized-product-orthant-beta-exact
Bernoulli(0.5),0.5,0.25,1000,2,Randomized Gaffke,product_orthant_randomized,0.4837826492238283,0.5659760496152495,0.0821934003914212,2.599183538710662,True,False,4.580593667924404e-05,0,False,randomized-product-orthant-beta-exact
Bernoulli(0.5),0.5,0.25,10000,2,Randomized Gaffke,product_orthant_randomized,0.4955711316230747,0.5214207403936562,0.0258496087705814,2.584960877058146,True,False,1.2282980605959892e-05,0,False,randomized-product-orthant-beta-exact
Bernoulli(0.5),0.5,0.25,100000,2,Randomized Gaffke,product_orthant_randomized,0.4960223295593931,0.5041776609113595,0.0081553313519663,2.57894221455941,True,False,7.567298598587513e-05,0,False,randomized-product-orthant-beta-exact
Bernoulli(0.5),0.5,0.25,1000000,2,Randomized Gaffke,product_orthant_randomized,0.4989155869452003,0.5014924111130568,0.0025768241678564,2.576824167856484,True,False,0.0007505670655518,0,False,randomized-product-orthant-beta-exact
Bernoulli(0.5),0.5,0.25,10000000,2,Randomized Gaffke,product_orthant_randomized,0.4995336757355144,0.500348324320623,0.0008146485851086,2.576145021576885,True,False,0.0091311731375753,0,False,randomized-product-orthant-beta-exact
"Uniform(0,1)",0.5,0.0833333333333333,1000,0,Randomized Gaffke,product_orthant_randomized,0.4650418633036956,0.5131131789339763,0.0480713156302807,1.5201484751253975,True,False,4.787999205291271e-05,0,False,randomized-product-orthant-bspline-exact
"Uniform(0,1)",0.5,0.0833333333333333,10000,0,Randomized Gaffke,product_orthant_randomized,0.490023865044985,0.5048546289588138,0.0148307639138288,1.4830763913828815,True,False,1.343502663075924e-05,0,False,randomized-product-orthant-cornish-fisher-moments
"Uniform(0,1)",0.5,0.0833333333333333,100000,0,Randomized Gaffke,product_orthant_randomized,0.4980501977701079,0.5027611779407392,0.0047109801706312,1.4897427351083463,True,False,0.0001041160430759,0,False,randomized-product-orthant-cornish-fisher-moments
"Uniform(0,1)",0.5,0.0833333333333333,1000000,0,Randomized Gaffke,product_orthant_randomized,0.4996201698578963,0.5011085236553016,0.0014883537974052,1.4883537974052508,True,False,0.0008682189509272,0,False,randomized-product-orthant-cornish-fisher-moments
"Uniform(0,1)",0.5,0.0833333333333333,10000000,0,Randomized Gaffke,product_orthant_randomized,0.4998234711887973,0.5002938835898381,0.0004704124010407,1.48757462687745,True,False,0.0093362310435622,0,False,randomized-product-orthant-cornish-fisher-moments
"Uniform(0,1)",0.5,0.0833333333333333,1000,1,Randomized Gaffke,product_orthant_randomized,0.46148301924016,0.5093044747661583,0.0478214555259982,1.5122472048659998,True,False,4.962296225130558e-05,0,False,randomized-product-orthant-bspline-exact
"Uniform(0,1)",0.5,0.0833333333333333,10000,1,Randomized Gaffke,product_orthant_randomized,0.4898204321988486,0.5048718725666752,0.0150514403678266,1.505144036782663,True,False,1.329486258327961e-05,0,False,randomized-product-orthant-cornish-fisher-moments
"Uniform(0,1)",0.5,0.0833333333333333,100000,1,Randomized Gaffke,product_orthant_randomized,0.4970588569864246,0.5017626801026444,0.0047038231162197,1.4874794757805334,True,False,9.914697147905828e-05,0,False,randomized-product-orthant-cornish-fisher-moments
"Uniform(0,1)",0.5,0.0833333333333333,1000000,1,Randomized Gaffke,product_orthant_randomized,0.4990326348022494,0.5005209170210808,0.0014882822188314,1.4882822188314049,True,False,0.0008739300537854,0,False,randomized-product-orthant-cornish-fisher-moments
"Uniform(0,1)",0.5,0.0833333333333333,10000000,1,Randomized Gaffke,product_orthant_randomized,0.4997158385504989,0.5001862359593735,0.0004703974088746,1.487527217485277,True,False,0.0089317380916327,0,False,randomized-product-orthant-cornish-fisher-moments
"Uniform(0,1)",0.5,0.0833333333333333,1000,2,Randomized Gaffke,product_orthant_randomized,0.4748526388591457,0.5231649734376411,0.0483123345784954,1.527770163481564,True,False,4.629790782928467e-05,0,False,randomized-product-orthant-bspline-exact
"Uniform(0,1)",0.5,0.0833333333333333,10000,2,Randomized Gaffke,product_orthant_randomized,0.4957369338640223,0.5107461894949026,0.0150092556308802,1.5009255630880292,True,False,1.3344921171665192e-05,0,False,randomized-product-orthant-cornish-fisher-moments
"Uniform(0,1)",0.5,0.0833333333333333,100000,2,Randomized Gaffke,product_orthant_randomized,0.499532634497131,0.5042463489500918,0.0047137144529608,1.4906073911010802,True,False,0.00010741292499,0,False,randomized-product-orthant-cornish-fisher-moments
"Uniform(0,1)",0.5,0.0833333333333333,1000000,2,Randomized Gaffke,product_orthant_randomized,0.4991456013239483,0.5006342740221277,0.0014886726981793,1.488672698179372,True,False,0.0008953600190579,0,False,randomized-product-orthant-cornish-fisher-moments
"Uniform(0,1)",0.5,0.0833333333333333,10000000,2,Randomized Gaffke,product_orthant_randomized,0.4997590563387801,0.5002293650722647,0.0004703087334845,1.4872468012803757,True,False,0.009381545940414,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(0.5,0.5)",0.5,0.125,1000,0,Randomized Gaffke,product_orthant_randomized,0.460709915629452,0.519872297797438,0.059162382167986,1.870878794521663,True,False,4.751002416014671e-05,0,False,randomized-product-orthant-bspline-exact
"Beta(0.5,0.5)",0.5,0.125,10000,0,Randomized Gaffke,product_orthant_randomized,0.4946454717679269,0.5130025165239996,0.0183570447560727,1.835704475607275,True,False,1.3334909453988075e-05,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(0.5,0.5)",0.5,0.125,100000,0,Randomized Gaffke,product_orthant_randomized,0.4986048719510194,0.5043809574668479,0.0057760855158284,1.8265586189926544,True,False,9.454786777496338e-05,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(0.5,0.5)",0.5,0.125,1000000,0,Randomized Gaffke,product_orthant_randomized,0.4992257743529356,0.5010478100208479,0.0018220356679122,1.8220356679122809,True,False,0.0008141768630594,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(0.5,0.5)",0.5,0.125,10000000,0,Randomized Gaffke,product_orthant_randomized,0.4998279159786135,0.5004040047181861,0.0005760887395726,1.821752551425168,True,False,0.0086961328051984,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(0.5,0.5)",0.5,0.125,1000,1,Randomized Gaffke,product_orthant_randomized,0.4680117469582194,0.5272116022811973,0.0591998553229779,1.8720637997305327,True,False,5.112611688673496e-05,0,False,randomized-product-orthant-bspline-exact
"Beta(0.5,0.5)",0.5,0.125,10000,1,Randomized Gaffke,product_orthant_randomized,0.4941322055443141,0.5122880844546629,0.0181558789103488,1.815587891034881,True,False,1.1772150173783302e-05,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(0.5,0.5)",0.5,0.125,100000,1,Randomized Gaffke,product_orthant_randomized,0.4985126121363905,0.5042850871433152,0.0057724750069247,1.825416875827841,True,False,9.97479073703289e-05,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(0.5,0.5)",0.5,0.125,1000000,1,Randomized Gaffke,product_orthant_randomized,0.4990583204750453,0.5008805356824741,0.0018222152074288,1.822215207428868,True,False,0.0008439621888101,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(0.5,0.5)",0.5,0.125,10000000,1,Randomized Gaffke,product_orthant_randomized,0.499578744389566,0.5001547872428372,0.0005760428532712,1.8216074461992635,True,False,0.009211546042934,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(0.5,0.5)",0.5,0.125,1000,2,Randomized Gaffke,product_orthant_randomized,0.4618441552613881,0.5205885905450414,0.0587444352836532,1.857662153567038,True,False,5.05747739225626e-05,0,False,randomized-product-orthant-bspline-exact
"Beta(0.5,0.5)",0.5,0.125,10000,2,Randomized Gaffke,product_orthant_randomized,0.4897757070340078,0.5080958833697081,0.0183201763357003,1.832017633570032,True,False,1.35861337184906e-05,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(0.5,0.5)",0.5,0.125,100000,2,Randomized Gaffke,product_orthant_randomized,0.498519328486002,0.5042913006421971,0.005771972156195,1.8252578604649583,True,False,0.0001047181431204,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(0.5,0.5)",0.5,0.125,1000000,2,Randomized Gaffke,product_orthant_randomized,0.4995941620886916,0.5014172290049799,0.0018230669162882,1.823066916288252,True,False,0.0008832470048218,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(0.5,0.5)",0.5,0.125,10000000,2,Randomized Gaffke,product_orthant_randomized,0.4997604907587756,0.5003365832923097,0.000576092533534,1.8217645489846188,True,False,0.008717383025214,0,False,randomized-product-orthant-cornish-fisher-moments
Bernoulli(0.1),0.1,0.09,1000,0,Randomized Gaffke,product_orthant_randomized,0.0743644467667231,0.1235677540426846,0.0492033072759615,1.5559451940517337,True,False,4.601688124239445e-05,0,False,randomized-product-orthant-beta-exact
Bernoulli(0.1),0.1,0.09,10000,0,Randomized Gaffke,product_orthant_randomized,0.0910635872536822,0.1065216202895018,0.0154580330358196,1.545803303581965,True,False,1.2484146282076836e-05,0,False,randomized-product-orthant-beta-exact
Bernoulli(0.1),0.1,0.09,100000,0,Randomized Gaffke,product_orthant_randomized,0.0975803299892231,0.1024778292593738,0.0048974992701507,1.5487252532688744,True,False,6.850901991128922e-05,0,False,randomized-product-orthant-beta-exact
Bernoulli(0.1),0.1,0.09,1000000,0,Randomized Gaffke,product_orthant_randomized,0.0991449446946766,0.1006908648072885,0.0015459201126118,1.5459201126118982,True,False,0.0006795828230679,0,False,randomized-product-orthant-beta-exact
Bernoulli(0.1),0.1,0.09,10000000,0,Randomized Gaffke,product_orthant_randomized,0.0997431893902612,0.1002319912580463,0.0004888018677851,1.545727226745678,True,False,0.0085931681096553,0,False,randomized-product-orthant-beta-exact
Bernoulli(0.1),0.1,0.09,1000,1,Randomized Gaffke,product_orthant_randomized,0.0673137590580371,0.1147006038288749,0.0473868447708378,1.4985036060468722,True,False,4.509487189352512e-05,0,False,randomized-product-orthant-beta-exact
Bernoulli(0.1),0.1,0.09,10000,1,Randomized Gaffke,product_orthant_randomized,0.0927041813027041,0.1082793692330037,0.0155751879302996,1.5575187930299648,True,False,1.1151190847158432e-05,0,False,randomized-product-orthant-beta-exact
Bernoulli(0.1),0.1,0.09,100000,1,Randomized Gaffke,product_orthant_randomized,0.0975605481490044,0.1024576130171924,0.004897064868188,1.5485878833066544,True,False,6.333901546895504e-05,0,False,randomized-product-orthant-beta-exact
Bernoulli(0.1),0.1,0.09,1000000,1,Randomized Gaffke,product_orthant_randomized,0.0992176935511798,0.1007641152545859,0.0015464217034061,1.546421703406145,True,False,0.0005530638154596,0,False,randomized-product-orthant-beta-exact
Bernoulli(0.1),0.1,0.09,10000000,1,Randomized Gaffke,product_orthant_randomized,0.0998592631741204,0.1003483173635563,0.0004890541894359,1.5465251378649456,True,False,0.0085305599495768,0,False,randomized-product-orthant-beta-exact
Bernoulli(0.1),0.1,0.09,1000,2,Randomized Gaffke,product_orthant_randomized,0.0725968468040245,0.1213558303831692,0.0487589835791447,1.5418944450484615,True,False,4.516518674790859e-05,0,False,randomized-product-orthant-beta-exact
Bernoulli(0.1),0.1,0.09,10000,2,Randomized Gaffke,product_orthant_randomized,0.0972434673736499,0.1131355065371927,0.0158920391635428,1.5892039163542828,True,False,1.2303004041314123e-05,0,False,randomized-product-orthant-beta-exact
Bernoulli(0.1),0.1,0.09,100000,2,Randomized Gaffke,product_orthant_randomized,0.0957803070713268,0.1006380266954395,0.0048577196241127,1.5361458246693225,True,False,6.195693276822567e-05,0,False,randomized-product-orthant-beta-exact
Bernoulli(0.1),0.1,0.09,1000000,2,Randomized Gaffke,product_orthant_randomized,0.0993492397513485,0.100896567795536,0.0015473280441875,1.5473280441875152,True,False,0.0005399188958108,0,False,randomized-product-orthant-beta-exact
Bernoulli(0.1),0.1,0.09,10000000,2,Randomized Gaffke,product_orthant_randomized,0.0996935434053586,0.1001822372902668,0.0004886938849082,1.5453857549063197,True,False,0.0085956130642443,0,False,randomized-product-orthant-beta-exact
"Beta(50,50)",0.5,0.0024752475247524,1000,0,Randomized Gaffke,product_orthant_randomized,0.4944294716632196,0.5041652117028101,0.0097357400395905,0.3078711323240399,True,False,5.232798866927624e-05,0,False,randomized-product-orthant-bspline-exact
"Beta(50,50)",0.5,0.0024752475247524,10000,0,Randomized Gaffke,product_orthant_randomized,0.4992269090209382,0.5019172985889463,0.0026903895680081,0.26903895680081,True,False,1.25030055642128e-05,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(50,50)",0.5,0.0024752475247524,100000,0,Randomized Gaffke,product_orthant_randomized,0.4998621465785065,0.500683743693663,0.0008215971151564,0.259811820291802,True,False,0.0001003900542855,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(50,50)",0.5,0.0024752475247524,1000000,0,Randomized Gaffke,product_orthant_randomized,0.4999132454972482,0.5001708419617016,0.0002575964644533,0.2575964644533912,True,False,0.0008468281012028,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(50,50)",0.5,0.0024752475247524,10000000,0,Randomized Gaffke,product_orthant_randomized,0.499958648150989,0.5000398183000336,8.117014904462927e-05,0.2566825489963689,True,False,0.0093495161272585,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(50,50)",0.5,0.0024752475247524,1000,1,Randomized Gaffke,product_orthant_randomized,0.4963839235226405,0.5059411537879607,0.0095572302653201,0.3022261576110712,True,False,4.807021468877792e-05,0,False,randomized-product-orthant-bspline-exact
"Beta(50,50)",0.5,0.0024752475247524,10000,1,Randomized Gaffke,product_orthant_randomized,0.4994294749346316,0.5021109597118251,0.0026814847771934,0.2681484777193488,True,False,1.3566110283136368e-05,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(50,50)",0.5,0.0024752475247524,100000,1,Randomized Gaffke,product_orthant_randomized,0.4994077783178188,0.5002298861516181,0.0008221078337993,0.259973323707302,True,False,0.00010706204921,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(50,50)",0.5,0.0024752475247524,1000000,1,Randomized Gaffke,product_orthant_randomized,0.499860177769458,0.5001176138177584,0.0002574360483004,0.257436048300419,True,False,0.0008883769623935,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(50,50)",0.5,0.0024752475247524,10000000,1,Randomized Gaffke,product_orthant_randomized,0.499952261362121,0.500033404263329,8.114290120797563e-05,0.2565963837712311,True,False,0.0089611730072647,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(50,50)",0.5,0.0024752475247524,1000,2,Randomized Gaffke,product_orthant_randomized,0.4934741457939876,0.5032848152458405,0.0098106694518528,0.3102406083889072,True,False,4.7298846766352654e-05,0,False,randomized-product-orthant-bspline-exact
"Beta(50,50)",0.5,0.0024752475247524,10000,2,Randomized Gaffke,product_orthant_randomized,0.4983842647443379,0.5010587600840793,0.0026744953397414,0.2674495339741456,True,False,1.2323027476668358e-05,0,False,randomized-product-orthant-cornish-fisher-moments
"Beta(50,50)",0.5,0.0024752475247524,100000,2,Randomized Gaffke,product_orthant_randomized,0.4994653211326086,0.500285653874369,0.0008203327417603,0.2594119903173446,True,False,0.0001028438564389,0,False,randomized-product-orthant-cornish-fisher-moments
