distribution,n,repetition,method,lower,upper,empty,width,scaled_width,normalized_width
"Uniform(0.45,0.55)",200,21,Permutation-integrated GE (randomized),0.4863979319142816,0.5129331767910932,False,0.02653524487681158,0.3752650318567813,2.5233741249250405
"Uniform(0.45,0.55)",200,22,Chronological GE,0.4862228003330529,0.5117436884902418,False,0.025520888157188892,0.36091986155703437,2.4269136810277803
"Uniform(0.45,0.55)",200,22,Permutation-integrated GE (randomized),0.4860559176326155,0.5116017262778985,False,0.02554580864528294,0.36127229047947,2.429283499551369
"Uniform(0.45,0.55)",200,23,Chronological GE,0.485001181717962,0.5120328809134662,False,0.02703169919550419,0.3822859561627191,2.5705845421573668
"Uniform(0.45,0.55)",200,23,Permutation-integrated GE (randomized),0.48519442891580555,0.5122170680033074,False,0.0270226390875018,0.3821578268865836,2.5697229694751322
"Uniform(0.45,0.55)",200,24,Chronological GE,0.48233582312241197,0.5026908623985946,False,0.02035503927618265,0.2878637260701453,1.9356663056928207
"Uniform(0.45,0.55)",200,24,Permutation-integrated GE (randomized),0.48236970027904746,0.5026782150694331,False,0.020308514790385646,0.28720577048217977,1.9312420509259771
"Uniform(0.45,0.55)",200,25,Chronological GE,0.48867084132507443,0.5170455076731741,False,0.02837466634809971,0.4012783797729407,2.6982942572632997
"Uniform(0.45,0.55)",200,25,Permutation-integrated GE (randomized),0.4887620551281696,0.5171582159430441,False,0.028396160814874505,0.40158235743722964,2.700338277642248
"Uniform(0.45,0.55)",200,26,Chronological GE,0.48825224256142974,0.5072978115640581,False,0.019045569002628326,0.269345019866296,1.8111419826279518
"Uniform(0.45,0.55)",200,26,Permutation-integrated GE (randomized),0.48805248908341986,0.5070467677373058,False,0.018994278653885976,0.26861966479819327,1.8062645172238951
"Uniform(0.45,0.55)",200,27,Chronological GE,0.49364137975499034,0.5148228541947901,False,0.021181474439799786,0.2995512842382391,2.014256313717282
"Uniform(0.45,0.55)",200,27,Permutation-integrated GE (randomized),0.49365639945678685,0.5147988041218913,False,0.02114240466510442,0.29899875418570865,2.0105409661110842
"Uniform(0.45,0.55)",200,28,Chronological GE,0.4915616665966809,0.5148893096484244,False,0.023327643051743507,0.32990269181974163,2.218346623350626
"Uniform(0.45,0.55)",200,28,Permutation-integrated GE (randomized),0.49166283224382057,0.5149226548416915,False,0.02325982259787096,0.3289435657630131,2.2118972244761426
"Uniform(0.45,0.55)",200,29,Chronological GE,0.48702953523024917,0.5014441865496337,False,0.014414651319384575,0.20385395392752895,1.3707639906099935
"Uniform(0.45,0.55)",200,29,Permutation-integrated GE (randomized),0.48727934891334074,0.5016061753456598,False,0.014326826432319029,0.20261192246350915,1.3624122663815383
"Uniform(0.45,0.55)",200,30,Chronological GE,0.48387925373390317,0.508240204770118,False,0.02436095103621483,0.3445158734772191,2.3166092413591723
"Uniform(0.45,0.55)",200,30,Permutation-integrated GE (randomized),0.48372058903976,0.508206256327359,False,0.024485667287599044,0.34627962761877806,2.328469156847482
"Uniform(0.45,0.55)",200,31,Chronological GE,0.48827941296622157,0.5116965756751597,False,0.023417162708938122,0.3311686909527778,2.226859512064702
"Uniform(0.45,0.55)",200,31,Permutation-integrated GE (randomized),0.48881546531833686,0.5121847180445626,False,0.023369252726225698,0.33049114147952807,2.222303503206921
"Uniform(0.45,0.55)",200,32,Chronological GE,0.49058339139446616,0.518562522251159,False,0.02797913085669279,0.395684663209465,2.660680734978532
"Uniform(0.45,0.55)",200,32,Permutation-integrated GE (randomized),0.4911429039763158,0.5191194250303492,False,0.02797652105403342,0.395647755026305,2.660432555301563
"Uniform(0.45,0.55)",200,33,Chronological GE,0.4826151649467647,0.5099834627471864,False,0.027368297800421715,0.38704617928422136,2.6025934500863444
"Uniform(0.45,0.55)",200,33,Permutation-integrated GE (randomized),0.48243488111205235,0.5101406033951084,False,0.02770572228305601,0.3918180820804028,2.634680895012834
"Uniform(0.45,0.55)",200,34,Chronological GE,0.4903409327380359,0.5076747215352952,False,0.01733378879725933,0.24513679204394967,1.648359920587829
"Uniform(0.45,0.55)",200,34,Permutation-integrated GE (randomized),0.49052604844677056,0.5078384362693495,False,0.01731238782257899,0.24483413655754024,1.6463247908572667
"Uniform(0.45,0.55)",200,35,Chronological GE,0.4871082524769008,0.5133225559256971,False,0.026214303448796272,0.3707262346545149,2.4928541391917247
"Uniform(0.45,0.55)",200,35,Permutation-integrated GE (randomized),0.48713252470846624,0.5133245820956633,False,0.0261920573871971,0.3704116278342855,2.490738645760952
"Uniform(0.45,0.55)",200,36,Chronological GE,0.48446363070979714,0.5130177331157029,False,0.028554102405905724,0.403815988838221,2.715357763081629
"Uniform(0.45,0.55)",200,36,Permutation-integrated GE (randomized),0.48466890460686224,0.513277926713262,False,0.028609022106399762,0.40459267069102234,2.720580362376214
"Uniform(0.45,0.55)",200,37,Chronological GE,0.4928726083599031,0.5129616470076144,False,0.020089038647711277,0.2841019091063055,1.910370925672227
"Uniform(0.45,0.55)",200,37,Permutation-integrated GE (randomized),0.49344872519274285,0.5135078381236038,False,0.020059112930860934,0.2836786955599706,1.9075251339744095
"Uniform(0.45,0.55)",200,38,Chronological GE,0.48825504863634706,0.5123491226695478,False,0.02409407403320074,0.3407416627057391,2.291230522335864
"Uniform(0.45,0.55)",200,38,Permutation-integrated GE (randomized),0.48863632868011553,0.5126830413567833,False,0.024046712676667803,0.3400718719783264,2.286726685188275
"Uniform(0.45,0.55)",200,39,Chronological GE,0.4870477910153568,0.5108756846748292,False,0.023827893659472466,0.33697730376009843,2.2659180494061055
"Uniform(0.45,0.55)",200,39,Permutation-integrated GE (randomized),0.48733901474293057,0.5111409081233349,False,0.023801893380404338,0.3366096042872621,2.2634455479558295
"Uniform(0.45,0.55)",200,40,Chronological GE,0.4883303535170853,0.5107910274527967,False,0.022460673935711384,0.31764189699922923,2.1359020314630888
"Uniform(0.45,0.55)",200,40,Permutation-integrated GE (randomized),0.48821744672751766,0.510645167509403,False,0.022427720781885374,0.31717586902859213,2.1327683450740897
"Uniform(0.45,0.55)",200,41,Chronological GE,0.49025295535102487,0.5163862095214427,False,0.026133254170417786,0.3695800247674808,2.4851467427514966
"Uniform(0.45,0.55)",200,41,Permutation-integrated GE (randomized),0.4905025904376885,0.5168145319650255,False,0.026311941527336957,0.37210704560327773,2.5021390507175374
"Uniform(0.45,0.55)",200,42,Chronological GE,0.48573025269433856,0.5076288054697216,False,0.021898552775382996,0.30969230331289616,2.0824470135188213
"Uniform(0.45,0.55)",200,42,Permutation-integrated GE (randomized),0.48604048642593933,0.5079023272304405,False,0.021861840804501154,0.30917311764167066,2.0789558817117357
"Uniform(0.45,0.55)",200,43,Chronological GE,0.48609645338729024,0.5135354581288993,False,0.027439004741609097,0.3880461264360325,2.609317340017383
"Uniform(0.45,0.55)",200,43,Permutation-integrated GE (randomized),0.48575751545425505,0.5135336012237826,False,0.027776085769527503,0.3928131720490412,2.641372124052775
"Uniform(0.45,0.55)",200,44,Chronological GE,0.49189903819933534,0.5148159260861576,False,0.022916887886822224,0.32409373656927687,2.1792857833375217
"Uniform(0.45,0.55)",200,44,Permutation-integrated GE (randomized),0.49240799570645444,0.5152916954423714,False,0.022883699735916974,0.32362438523807396,2.1761297498568735
"Uniform(0.45,0.55)",200,45,Chronological GE,0.48621204448863864,0.5114553910680115,False,0.025243346579372883,0.3569948309223361,2.4005208122488004
"Uniform(0.45,0.55)",200,45,Permutation-integrated GE (randomized),0.48680346713687095,0.5120308167700707,False,0.025227349633199725,0.3567685999399898,2.3989995796301242
"Uniform(0.45,0.55)",200,46,Chronological GE,0.4889576933346689,0.5074821249581873,False,0.018524431623518467,0.26197502437232867,1.76158432510182
"Uniform(0.45,0.55)",200,46,Permutation-integrated GE (randomized),0.48879019982905736,0.5072924589203339,False,0.018502259091276563,0.2616614574142421,1.7594758239591688
"Uniform(0.45,0.55)",200,47,Chronological GE,0.48538926476612687,0.5109899337403476,False,0.025600668974220753,0.362048132691671,2.434500452896598
"Uniform(0.45,0.55)",200,47,Permutation-integrated GE (randomized),0.4856181019081286,0.5112164435967674,False,0.025598341688638837,0.3620152199033364,2.4342791392344862
"Uniform(0.45,0.55)",200,48,Chronological GE,0.48601916851475835,0.5099334926344454,False,0.02391432411968708,0.33819961505047497,2.2741371703497193
"Uniform(0.45,0.55)",200,48,Permutation-integrated GE (randomized),0.48551887830496554,0.5095193153428872,False,0.02400043703792165,0.33941743561910354,2.282326094578747
"Uniform(0.45,0.55)",200,49,Chronological GE,0.4896113225258887,0.511392064858228,False,0.021780742332339287,0.30802621204948016,2.071243807179383
"Uniform(0.45,0.55)",200,49,Permutation-integrated GE (randomized),0.48966741860635465,0.5114042265144854,False,0.021736807908130706,0.3074048854637719,2.0670658548086362
"Uniform(0.45,0.55)",200,50,Chronological GE,0.4854266061447561,0.5068568051792681,False,0.021430199034512043,0.3030687811896174,2.037908826043552
"Uniform(0.45,0.55)",200,50,Permutation-integrated GE (randomized),0.485103014304614,0.5065305896819108,False,0.02142757537729678,0.30303167707344897,2.037659328864973
"Uniform(0.45,0.55)",200,51,Chronological GE,0.4852757607586682,0.5128130395896733,False,0.027537278831005096,0.3894359319365694,2.6186627331156447
"Uniform(0.45,0.55)",200,51,Permutation-integrated GE (randomized),0.48490472026802234,0.5124219462841338,False,0.027517226016111507,0.38915234230870666,2.6167558068947145
"Uniform(0.45,0.55)",200,52,Chronological GE,0.49113314831629395,0.5116026415489614,False,0.020469493232667446,0.2894823494454259,1.9465503263087907
"Uniform(0.45,0.55)",200,52,Permutation-integrated GE (randomized),0.49118923586373364,0.5116206534858716,False,0.02043141762213796,0.28894387899736157,1.942929518931777
"Uniform(0.45,0.55)",200,53,Chronological GE,0.4841323080472648,0.5109760886989534,False,0.026843780651688576,0.37962838662986464,2.552714392729339
"Uniform(0.45,0.55)",200,53,Permutation-integrated GE (randomized),0.4839959963633804,0.5107914474821733,False,0.02679545111879289,0.3789449038210223,2.5481184866676148
"Uniform(0.45,0.55)",200,54,Chronological GE,0.49020269652828574,0.5137302237562835,False,0.02352752722799778,0.33272948094936733,2.237354646856102
"Uniform(0.45,0.55)",200,54,Permutation-integrated GE (randomized),0.4902946331430079,0.5137694566696818,False,0.02347482352667385,0.3319841380573717,2.2323427784212715
"Uniform(0.45,0.55)",200,55,Chronological GE,0.4848235654644668,0.5064675682224333,False,0.02164400275796652,0.30609242244356927,2.0582405315198833
"Uniform(0.45,0.55)",200,55,Permutation-integrated GE (randomized),0.4848761478995022,0.506474909482662,False,0.021598761583159876,0.3054526156136768,2.0539383134541267
"Uniform(0.45,0.55)",200,56,Chronological GE,0.4827832938171923,0.5115944552235305,False,0.028811161406338215,0.407451352085638,2.7398028372945027
"Uniform(0.45,0.55)",200,56,Permutation-integrated GE (randomized),0.4824966618363815,0.5114007616222627,False,0.028904099785881154,0.40876569925378403,2.7486408300561997
"Uniform(0.45,0.55)",200,57,Chronological GE,0.4913447587750852,0.514711816329509,False,0.02336705755442381,0.3304600970621884,2.2220947529296815
"Uniform(0.45,0.55)",200,57,Permutation-integrated GE (randomized),0.4910756703039553,0.5144026791845913,False,0.023327008880635935,0.3298937232859297,2.218286316729336
"Uniform(0.45,0.55)",200,58,Chronological GE,0.49337642127647996,0.5188360051251948,False,0.02545958384871483,0.3600528877122751,2.4210839362310757
"Uniform(0.45,0.55)",200,58,Permutation-integrated GE (randomized),0.49318528347390933,0.5190234081550633,False,0.025838124681153984,0.36540626350374966,2.4570813482104645
"Uniform(0.45,0.55)",200,59,Chronological GE,0.48526288429275155,0.5089052706025541,False,0.023642386309802532,0.33435383366186733,2.248277192940914
"Uniform(0.45,0.55)",200,59,Permutation-integrated GE (randomized),0.48570786809156286,0.5093204473283347,False,0.023612579236771847,0.33393229799252094,2.245442683699543
"Uniform(0.45,0.55)",200,60,Chronological GE,0.491803543176502,0.5140060777775943,False,0.02220253460109234,0.313991255519227,2.1113542226666344
"Uniform(0.45,0.55)",200,60,Permutation-integrated GE (randomized),0.4920318099291671,0.5141901787073386,False,0.02215836877817151,0.313366656461547,2.107154265391628
"Uniform(0.45,0.55)",200,61,Chronological GE,0.48691665986552835,0.5146562517620623,False,0.027739591896533966,0.3922970707477314,2.6379017323055836
"Uniform(0.45,0.55)",200,61,Permutation-integrated GE (randomized),0.48654914303935803,0.5141843468792864,False,0.027635203839928346,0.39082080069371705,2.6279749303403976
"Uniform(0.45,0.55)",200,62,Chronological GE,0.48714723577722907,0.5126528511755168,False,0.025505615398287773,0.3607038721293062,2.4254613151345614
"Uniform(0.45,0.55)",200,62,Permutation-integrated GE (randomized),0.48721663183251707,0.5126995590690832,False,0.02548292723656609,0.360383013069185,2.4233037801091113
"Uniform(0.45,0.55)",200,63,Chronological GE,0.4854178228415549,0.5133639150299132,False,0.027946092188358307,0.39521742588105124,2.657538916571193
"Uniform(0.45,0.55)",200,63,Permutation-integrated GE (randomized),0.4857213450774328,0.513754898784796,False,0.028033553707363157,0.3964543185446754,2.6658560862452645
"Uniform(0.45,0.55)",200,64,Chronological GE,0.4924115459434688,0.5032580080442131,False,0.010846462100744247,0.15339213806638288,1.031446362717223
"Uniform(0.45,0.55)",200,64,Permutation-integrated GE (randomized),0.49213554921176883,0.5029695884912531,False,0.010834039279484231,0.15321645284329435,1.0302650121824297
"Uniform(0.45,0.55)",200,65,Chronological GE,0.48726191418245435,0.5120028420351446,False,0.02474092785269022,0.34988955714968767,2.352743208511791
"Uniform(0.45,0.55)",200,65,Permutation-integrated GE (randomized),0.48746887653050275,0.5121987703300434,False,0.024729893799540603,0.34973351207356634,2.3516939231428395
"Uniform(0.45,0.55)",200,66,Chronological GE,0.48783190874382854,0.5121100009419024,False,0.024278092198073864,0.34334407255060484,2.308729764491447
"Uniform(0.45,0.55)",200,66,Permutation-integrated GE (randomized),0.4876231625053589,0.5118849168244193,False,0.024261754319060358,0.3431130200497918,2.3071761107999054
"Uniform(0.45,0.55)",200,67,Chronological GE,0.4862736682407558,0.5134173627011478,False,0.027143694460392,0.38386980838797813,2.581234753031395
"Uniform(0.45,0.55)",200,67,Permutation-integrated GE (randomized),0.4859433300190406,0.5130338466017355,False,0.027090516582694846,0.38311775962940287,2.5761777927047658
"Uniform(0.45,0.55)",200,68,Chronological GE,0.491300739813596,0.513960303273052,False,0.022659563459455967,0.3204546196181644,2.154815468300234
"Uniform(0.45,0.55)",200,68,Permutation-integrated GE (randomized),0.49112098829608786,0.5137172969153936,False,0.022596308619305727,0.31956006108990226,2.1488002373252644
"Uniform(0.45,0.55)",200,69,Chronological GE,0.48648399906232953,0.5101085989736021,False,0.023624599911272526,0.33410229600159824,2.2465857920122785
"Uniform(0.45,0.55)",200,69,Permutation-integrated GE (randomized),0.4864167844748761,0.5100004800515512,False,0.023583695576675112,0.3335238213541232,2.2426959865855878
"Uniform(0.45,0.55)",200,70,Chronological GE,0.4940832774154842,0.5126639264635742,False,0.01858064904808998,0.2627700588150359,1.766930331712735
"Uniform(0.45,0.55)",200,70,Permutation-integrated GE (randomized),0.4942886431093456,0.5128433867481484,False,0.01855474363880283,0.26240370100350874,1.7644668519222049
"Uniform(0.45,0.55)",200,71,Chronological GE,0.48480800399556756,0.5111091411672533,False,0.026301137171685696,0.3719542489403306,2.501111608475589
"Uniform(0.45,0.55)",200,71,Permutation-integrated GE (randomized),0.48471185773954756,0.5109799328257152,False,0.02626807508616763,0.3714866804429307,2.497967563206753
