distribution,n,rep,method,lower,upper,width,sqrt_n_width,backend
Bernoulli(0.1),10,36,Randomized Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact+product-orthant
Bernoulli(0.1),10,37,Gaffke,0.037007221096232,0.7351139852871307,0.6981067641908986,2.2076074248133133,beta-exact
Bernoulli(0.1),10,37,Randomized Gaffke,0.037007221096232,0.7351139852871307,0.6981067641908986,2.2076074248133133,beta-exact+product-orthant
Bernoulli(0.1),10,38,Gaffke,0.0,0.4112959813475253,0.4112959813475253,1.30063209353231,beta-exact
Bernoulli(0.1),10,38,Randomized Gaffke,0.0,0.3089714387144295,0.3089714387144295,0.9770534782767242,beta-exact+product-orthant
Bernoulli(0.1),10,39,Gaffke,0.0108505093797404,0.6482011663048368,0.6373506569250963,2.015479744087873,beta-exact
Bernoulli(0.1),10,39,Randomized Gaffke,0.0108505093797404,0.6482011663048368,0.6373506569250963,2.015479744087873,beta-exact+product-orthant
Bernoulli(0.1),10,40,Gaffke,0.0,0.4112959813475253,0.4112959813475253,1.30063209353231,beta-exact
Bernoulli(0.1),10,40,Randomized Gaffke,0.0,0.3966307046094077,0.3966307046094077,1.2542564165231735,beta-exact+product-orthant
Bernoulli(0.1),10,41,Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact
Bernoulli(0.1),10,41,Randomized Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact+product-orthant
Bernoulli(0.1),10,42,Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact
Bernoulli(0.1),10,42,Randomized Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact+product-orthant
Bernoulli(0.1),10,43,Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact
Bernoulli(0.1),10,43,Randomized Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact+product-orthant
Bernoulli(0.1),10,44,Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact
Bernoulli(0.1),10,44,Randomized Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact+product-orthant
Bernoulli(0.1),10,45,Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact
Bernoulli(0.1),10,45,Randomized Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact+product-orthant
Bernoulli(0.1),10,46,Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact
Bernoulli(0.1),10,46,Randomized Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact+product-orthant
Bernoulli(0.1),10,47,Gaffke,0.037007221096232,0.7351139852871307,0.6981067641908986,2.2076074248133133,beta-exact
Bernoulli(0.1),10,47,Randomized Gaffke,0.037007221096232,0.7351139852871307,0.6981067641908986,2.2076074248133133,beta-exact+product-orthant
Bernoulli(0.1),10,48,Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact
Bernoulli(0.1),10,48,Randomized Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact+product-orthant
Bernoulli(0.1),10,49,Gaffke,0.037007221096232,0.7351139852871307,0.6981067641908986,2.2076074248133133,beta-exact
