distribution,n,rep,method,calibration,width_c1,width_c05,difference_c05_minus_c1,relative_change,c05_narrower,c05_wider
"Beta(20,80)",50,59,STaR betting,Deterministic,0.11450354003906249,0.1891160888671875,0.07461254882812501,0.651617834720841,False,True
"Beta(20,80)",50,59,STaR betting,Uniformly randomized,0.09833776855468751,0.16954182128906248,0.07120405273437497,0.7240763521573812,False,True
"Beta(20,80)",50,59,Efficient betting,Deterministic,0.12824299558997154,0.1936217041015625,0.06537870851159094,0.5098033480177337,False,True
"Beta(20,80)",50,59,Efficient betting,Uniformly randomized,0.0989619605243206,0.1701424072265625,0.07118044670224188,0.7192707816732147,False,True
"Uniform(0.45,0.55)",50,50,STaR betting,Deterministic,0.10487182617187496,0.18421191406250004,0.07934008789062508,0.7565433995646669,False,True
"Uniform(0.45,0.55)",50,50,STaR betting,Uniformly randomized,0.09326293945312503,0.1652088623046874,0.07194592285156237,0.7714310022120114,False,True
"Uniform(0.45,0.55)",50,50,Efficient betting,Deterministic,0.10589914582669735,0.18463476562499997,0.07873561979830263,0.7434962688665354,False,True
"Uniform(0.45,0.55)",50,50,Efficient betting,Uniformly randomized,0.09416978247463703,0.16552478027343742,0.07135499779880039,0.757727117167533,False,True
"Uniform(0.45,0.55)",50,51,STaR betting,Deterministic,0.10481933593749992,0.18417480468750003,0.0793554687500001,0.757068989611964,False,True
"Uniform(0.45,0.55)",50,51,STaR betting,Uniformly randomized,0.07025024414062497,0.1250386962890625,0.05478845214843753,0.7799040817390404,False,True
"Uniform(0.45,0.55)",50,51,Efficient betting,Deterministic,0.10582531988620758,0.1846220703125,0.07879675042629242,0.7445926032732186,False,True
"Uniform(0.45,0.55)",50,51,Efficient betting,Uniformly randomized,0.0708319740369916,0.12527917480468742,0.054447200767695825,0.7686811148205623,False,True
"Uniform(0.45,0.55)",50,52,STaR betting,Deterministic,0.10493164062500004,0.18424121093750007,0.07930957031250002,0.7558213122382502,False,True
"Uniform(0.45,0.55)",50,52,STaR betting,Uniformly randomized,0.09209350585937504,0.16325476074218748,0.07116125488281244,0.7727065466643681,False,True
"Uniform(0.45,0.55)",50,52,Efficient betting,Deterministic,0.1064695781096816,0.18468945312499996,0.07821987501531835,0.7346687796089386,False,True
"Uniform(0.45,0.55)",50,52,Efficient betting,Uniformly randomized,0.09297851100564003,0.16362976074218755,0.07065124973654752,0.7598664355063918,False,True
"Uniform(0.45,0.55)",50,53,STaR betting,Deterministic,0.10473632812499989,0.1841240234375,0.07938769531250012,0.757976689976692,False,True
"Uniform(0.45,0.55)",50,53,STaR betting,Uniformly randomized,0.06870849609374996,0.12287512207031259,0.05416662597656263,0.7883541200298501,False,True
"Uniform(0.45,0.55)",50,53,Efficient betting,Deterministic,0.10575231816619635,0.1845468749999999,0.07879455683380354,0.7450858591106533,False,True
"Uniform(0.45,0.55)",50,53,Efficient betting,Uniformly randomized,0.06931266188621521,0.1231258544921876,0.05381319260597239,0.7763832919057849,False,True
"Uniform(0.45,0.55)",50,54,STaR betting,Deterministic,0.10474609374999999,0.18413183593750004,0.07938574218750005,0.7578873764683951,False,True
"Uniform(0.45,0.55)",50,54,STaR betting,Uniformly randomized,0.07718750000000008,0.1385864257812499,0.061398925781249836,0.795451670040483,False,True
"Uniform(0.45,0.55)",50,54,Efficient betting,Deterministic,0.1062499862164259,0.18455957031250003,0.07830958409607414,0.7370314753411962,False,True
"Uniform(0.45,0.55)",50,54,Efficient betting,Uniformly randomized,0.0778741966933012,0.13882690429687494,0.06095270760357374,0.7827073689585415,False,True
"Uniform(0.45,0.55)",50,55,STaR betting,Deterministic,0.10492797851562496,0.1842373046875,0.07930932617187503,0.755845364542737,False,True
"Uniform(0.45,0.55)",50,55,STaR betting,Uniformly randomized,0.0915429687499999,0.16245703125000005,0.07091406250000015,0.7746532963516133,False,True
"Uniform(0.45,0.55)",50,55,Efficient betting,Deterministic,0.10632770229130983,0.1846728515624999,0.07834514927119007,0.7368272574586916,False,True
"Uniform(0.45,0.55)",50,55,Efficient betting,Uniformly randomized,0.0924044381827116,0.16278613281249998,0.07038169462978838,0.7616700670872802,False,True
"Uniform(0.45,0.55)",50,56,STaR betting,Deterministic,0.10489868164062488,0.18421386718750005,0.07931518554687517,0.7561123200633075,False,True
"Uniform(0.45,0.55)",50,56,STaR betting,Uniformly randomized,0.07954101562500004,0.14159265136718746,0.062051635742187417,0.7801212400245534,False,True
"Uniform(0.45,0.55)",50,56,Efficient betting,Deterministic,0.10592592600733042,0.18464453124999997,0.07871860524266955,0.7431476713002441,False,True
"Uniform(0.45,0.55)",50,56,Efficient betting,Uniformly randomized,0.08026971574872732,0.14189440917968743,0.06162469343096011,0.7677203395595327,False,True
"Uniform(0.45,0.55)",50,57,STaR betting,Deterministic,0.10495971679687499,0.1842412109375,0.07928149414062502,0.7553516392775319,False,True
"Uniform(0.45,0.55)",50,57,STaR betting,Uniformly randomized,0.0325044309720397,0.05166197568178177,0.01915754470974207,0.5893825591415947,False,True
"Uniform(0.45,0.55)",50,57,Efficient betting,Deterministic,0.10599768627434969,0.18465820312499986,0.07866051685065018,0.7420965458345592,False,True
"Uniform(0.45,0.55)",50,57,Efficient betting,Uniformly randomized,0.032782613299787045,0.05176001600921154,0.018977402709424496,0.5788862082434341,False,True
"Uniform(0.45,0.55)",50,58,STaR betting,Deterministic,0.10523437499999988,0.18436425781249993,0.07912988281250005,0.7519394951744631,False,True
"Uniform(0.45,0.55)",50,58,STaR betting,Uniformly randomized,0.10005249023437479,0.17598339843750005,0.07593090820312526,0.758910728011424,False,True
"Uniform(0.45,0.55)",50,58,Efficient betting,Deterministic,0.10632962733507156,0.18480273437500006,0.07847310703992849,0.7380173241145658,False,True
"Uniform(0.45,0.55)",50,58,Efficient betting,Uniformly randomized,0.1010518642142415,0.17638281250000004,0.07533094828575854,0.7454681699493273,False,True
"Uniform(0.45,0.55)",50,59,STaR betting,Deterministic,0.10472900390624995,0.18413183593750004,0.07940283203125009,0.7581742312982271,False,True
"Uniform(0.45,0.55)",50,59,STaR betting,Uniformly randomized,0.09174926757812496,0.16296228027343745,0.0712130126953125,0.7761698221151929,False,True
"Uniform(0.45,0.55)",50,59,Efficient betting,Deterministic,0.10700244642794132,0.1845556640624999,0.07755321763455858,0.7247798552604614,False,True
"Uniform(0.45,0.55)",50,59,Efficient betting,Uniformly randomized,0.09260987490415573,0.1632635498046875,0.07065367490053176,0.7629172912030495,False,True
"Beta(2,2)",100,50,STaR betting,Deterministic,0.127105638010386,0.14129210381429191,0.014186465803905923,0.11161161712391321,False,True
"Beta(2,2)",100,50,STaR betting,Uniformly randomized,0.12254480264536477,0.12754800264370292,0.005003199998338148,0.04082751687819042,False,True
"Beta(2,2)",100,50,Efficient betting,Deterministic,0.13160452339798212,0.13986001830833222,0.008255494910350103,0.06272956808167485,False,True
"Beta(2,2)",100,50,Efficient betting,Uniformly randomized,0.11757682356983423,0.1245060458456087,0.0069292222757744715,0.05893357266671595,False,True
"Beta(2,2)",100,51,STaR betting,Deterministic,0.11710293771863861,0.13908286450522012,0.021979926786581505,0.18769748406647424,False,True
"Beta(2,2)",100,51,STaR betting,Uniformly randomized,0.11699054395339836,0.13867496353698866,0.021684419583590298,0.1853518998272885,False,True
"Beta(2,2)",100,51,Efficient betting,Deterministic,0.11797095742076635,0.13599771879194122,0.01802676137117487,0.15280677350849103,False,True
"Beta(2,2)",100,51,Efficient betting,Uniformly randomized,0.11605086270719767,0.13559739493147893,0.019546532224281266,0.1684307360437136,False,True
"Beta(2,2)",100,52,STaR betting,Deterministic,0.12448875596096781,0.13775969191322923,0.01327093595226142,0.10660349081183185,False,True
"Beta(2,2)",100,52,STaR betting,Uniformly randomized,0.12442704402780602,0.13515917975301545,0.010732135725209424,0.08625243659096404,False,True
"Beta(2,2)",100,52,Efficient betting,Deterministic,0.1280260542407632,0.1428990043004954,0.014872950059732215,0.11617127582298559,False,True
"Beta(2,2)",100,52,Efficient betting,Uniformly randomized,0.12583935167640448,0.13787019932842615,0.01203084765202167,0.09560481273742538,False,True
"Beta(2,2)",100,53,STaR betting,Deterministic,0.12489578357407694,0.14130045553114523,0.016404671957068295,0.13134688367873149,False,True
"Beta(2,2)",100,53,STaR betting,Uniformly randomized,0.12208497549045494,0.13589856329964156,0.013813587809186623,0.11314732016526152,False,True
"Beta(2,2)",100,53,Efficient betting,Deterministic,0.13194495160132647,0.14275699030014105,0.010812038698814586,0.08194355727594127,False,True
"Beta(2,2)",100,53,Efficient betting,Uniformly randomized,0.12247079145163298,0.133122303004658,0.010651511553025017,0.08697185203732105,False,True
"Beta(2,2)",100,54,STaR betting,Deterministic,0.11450864666115113,0.13210736373340204,0.017598717072250913,0.15368897970061823,False,True
"Beta(2,2)",100,54,STaR betting,Uniformly randomized,0.11265086301645766,0.12388911890406973,0.01123825588761207,0.09976182682213652,False,True
"Beta(2,2)",100,54,Efficient betting,Deterministic,0.1192634217441082,0.13694955409547804,0.017686132351369843,0.14829469163912834,False,True
"Beta(2,2)",100,54,Efficient betting,Uniformly randomized,0.1136950682848692,0.124393937594654,0.010698869309784809,0.09410143703839657,False,True
"Beta(2,2)",100,55,STaR betting,Deterministic,0.12948935332071398,0.1448131858922147,0.015323832571500717,0.11834048266151487,False,True
"Beta(2,2)",100,55,STaR betting,Uniformly randomized,0.10942788131187042,0.10344505680761273,-0.005982824504257689,-0.05467367578109816,True,False
"Beta(2,2)",100,55,Efficient betting,Deterministic,0.14129027258604765,0.1482703058396313,0.006980033253583651,0.04940207932101415,False,True
"Beta(2,2)",100,55,Efficient betting,Uniformly randomized,0.10615201201289892,0.10054056723609162,-0.005611444776807306,-0.052862349666301545,True,False
"Beta(2,2)",100,56,STaR betting,Deterministic,0.1312183205167088,0.1446599873966905,0.013441666879981717,0.10243742510231346,False,True
"Beta(2,2)",100,56,STaR betting,Uniformly randomized,0.12878247270554777,0.1359772728785873,0.007194800173039528,0.05586785237064018,False,True
"Beta(2,2)",100,56,Efficient betting,Deterministic,0.14006401877850294,0.15141419877562834,0.011350179997125398,0.08103565852322547,False,True
"Beta(2,2)",100,56,Efficient betting,Uniformly randomized,0.12773909885436296,0.13485577412996497,0.007116675275602002,0.05571258400465018,False,True
"Beta(2,2)",100,57,STaR betting,Deterministic,0.1179242514734371,0.12832449828270776,0.010400246809270652,0.08819429997919759,False,True
"Beta(2,2)",100,57,STaR betting,Uniformly randomized,0.1176360030950695,0.12754193460016094,0.009905931505091448,0.08420833116104598,False,True
"Beta(2,2)",100,57,Efficient betting,Deterministic,0.12827047985047102,0.137676011630258,0.00940553177978698,0.07332577059625334,False,True
"Beta(2,2)",100,57,Efficient betting,Uniformly randomized,0.12046120408922434,0.1300613480859779,0.009600143996753574,0.07969490317930772,False,True
"Beta(2,2)",100,58,STaR betting,Deterministic,0.13161072429863063,0.1461426751151702,0.014531950816539574,0.11041616018741696,False,True
"Beta(2,2)",100,58,STaR betting,Uniformly randomized,0.12997166219192124,0.14260567507655675,0.012634012884635504,0.09720590374523042,False,True
"Beta(2,2)",100,58,Efficient betting,Deterministic,0.14264846686273813,0.15469575785656997,0.012047290993831838,0.08445440220135136,False,True
"Beta(2,2)",100,58,Efficient betting,Uniformly randomized,0.1342854555696249,0.14580671828584457,0.011521262716219671,0.08579680254535149,False,True
"Beta(2,2)",100,59,STaR betting,Deterministic,0.11865717937285108,0.13803466754281601,0.01937748816996493,0.16330649584274992,False,True
"Beta(2,2)",100,59,STaR betting,Uniformly randomized,0.11525362405551798,0.12936243462526653,0.014108810569748553,0.12241533127801962,False,True
"Beta(2,2)",100,59,Efficient betting,Deterministic,0.13191412948071957,0.14408297406658183,0.01216884458586226,0.09224822718964942,False,True
"Beta(2,2)",100,59,Efficient betting,Uniformly randomized,0.11458197794854641,0.12877413366793028,0.01419215571938387,0.12386027867102212,False,True
"Beta(1,5)",100,50,STaR betting,Deterministic,0.08710929314235807,0.11856856644347441,0.031459273301116336,0.36114715395180763,False,True
"Beta(1,5)",100,50,STaR betting,Uniformly randomized,0.04876429170681995,0.04860124784735537,-0.00016304385946458444,-0.0033435092309929137,True,False
"Beta(1,5)",100,50,Efficient betting,Deterministic,0.09353796765208244,0.12421839061709491,0.03068042296501247,0.32799967473239655,False,True
"Beta(1,5)",100,50,Efficient betting,Uniformly randomized,0.04827419016510248,0.048082185512151654,-0.00019200465295082791,-0.0039773769853860275,True,False
"Beta(1,5)",100,51,STaR betting,Deterministic,0.0941974682197105,0.1255388376671798,0.03134136944746929,0.33271987071210063,False,True
"Beta(1,5)",100,51,STaR betting,Uniformly randomized,0.07452509378215956,0.09649888814966512,0.02197379436750556,0.29485094553166236,False,True
"Beta(1,5)",100,51,Efficient betting,Deterministic,0.10212329961359501,0.13419209143882463,0.03206879182522962,0.3140203258861458,False,True
"Beta(1,5)",100,51,Efficient betting,Uniformly randomized,0.07393955532461405,0.09612661889968033,0.02218706357506628,0.30007028683982817,False,True
"Beta(1,5)",100,52,STaR betting,Deterministic,0.0875279388422765,0.12582831471001937,0.038300375867742875,0.43757886195354545,False,True
"Beta(1,5)",100,52,STaR betting,Uniformly randomized,0.08641907997612375,0.11615327695857033,0.029734196982446587,0.3440698164185696,False,True
"Beta(1,5)",100,52,Efficient betting,Deterministic,0.08849739469587803,0.12412693990529942,0.035629545209421395,0.40260558327013585,False,True
"Beta(1,5)",100,52,Efficient betting,Uniformly randomized,0.08464926108717918,0.11448989987960806,0.029840638792428875,0.35252096012623646,False,True
"Beta(1,5)",100,53,STaR betting,Deterministic,0.08840080872647021,0.1210137087528293,0.03261290002635908,0.3689208333746121,False,True
"Beta(1,5)",100,53,STaR betting,Uniformly randomized,0.0763438839130946,0.09603265734281352,0.01968877342971892,0.25789588399945007,False,True
"Beta(1,5)",100,53,Efficient betting,Deterministic,0.09346909541636705,0.12363125337999692,0.030162157963629865,0.322696585746012,False,True
"Beta(1,5)",100,53,Efficient betting,Uniformly randomized,0.08134952373802662,0.09844316652101759,0.01709364278299097,0.21012591097691447,False,True
"Beta(1,5)",100,54,STaR betting,Deterministic,0.09876960091827625,0.13265175175526817,0.03388215083699192,0.3430422976501304,False,True
"Beta(1,5)",100,54,STaR betting,Uniformly randomized,0.09740487839070572,0.13005599380486876,0.032651115414163046,0.3352102682495477,False,True
"Beta(1,5)",100,54,Efficient betting,Deterministic,0.10356466565281153,0.132871881602119,0.029307215949307464,0.28298470105196394,False,True
"Beta(1,5)",100,54,Efficient betting,Uniformly randomized,0.09838613867759705,0.12846392067633328,0.03007778199873623,0.30571158095042783,False,True
"Beta(1,5)",100,55,STaR betting,Deterministic,0.08751151728788505,0.12191316798759234,0.0344016506997073,0.3931099787304202,False,True
"Beta(1,5)",100,55,STaR betting,Uniformly randomized,0.048169136115155636,0.048462171826929634,0.0002930357117739979,0.006083474511011655,False,True
"Beta(1,5)",100,55,Efficient betting,Deterministic,0.09546919446438551,0.12917615083673134,0.03370695637234583,0.35306631171922276,False,True
"Beta(1,5)",100,55,Efficient betting,Uniformly randomized,0.05173700489103794,0.05173823689830692,1.2320072689808725e-06,2.3812883478191438e-05,False,True
"Beta(1,5)",100,56,STaR betting,Deterministic,0.0862037894677235,0.11993168491169601,0.033727895443972505,0.39125768892794355,False,True
"Beta(1,5)",100,56,STaR betting,Uniformly randomized,0.08491508826533364,0.11417012056467049,0.029255032299336847,0.3445210138382455,False,True
"Beta(1,5)",100,56,Efficient betting,Deterministic,0.09377249702811241,0.12589644931605648,0.03212395228794407,0.3425732843427802,False,True
