distribution,population_mean,population_variance,population_size,replication,n,sampling_fraction,method,calibration,width,sqrt_n_width
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,9,2500,0.5,WSR running intersection,Uniformly randomized Markov,0.0035441219806671143,0.1772060990333557
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,9,2500,0.5,Bardenet--Maillard EBS,As published,0.028881893645387735,1.4440946822693868
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,9,2500,0.5,Shekhar--Ramdas AS-CI,As published,0.05487267535060408,2.7436337675302043
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,10,2500,0.5,Bridge-efficient betting,Deterministic Markov,0.003354698419570923,0.16773492097854614
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,10,2500,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.003033667802810669,0.15168339014053345
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,10,2500,0.5,WSR running intersection,Deterministic Markov,0.003652125597000122,0.1826062798500061
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,10,2500,0.5,WSR running intersection,Uniformly randomized Markov,0.0032239556312561035,0.16119778156280518
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,10,2500,0.5,Bardenet--Maillard EBS,As published,0.028752710308743767,1.4376355154371883
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,10,2500,0.5,Shekhar--Ramdas AS-CI,As published,0.05481114000412912,2.740557000206456
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,11,2500,0.5,Bridge-efficient betting,Deterministic Markov,0.0033130943775177,0.165654718875885
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,11,2500,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.003235340118408203,0.16176700592041016
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,11,2500,0.5,WSR running intersection,Deterministic Markov,0.003754347562789917,0.18771737813949585
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,11,2500,0.5,WSR running intersection,Uniformly randomized Markov,0.00357016921043396,0.178508460521698
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,11,2500,0.5,Bardenet--Maillard EBS,As published,0.028844487199113034,1.4422243599556517
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,11,2500,0.5,Shekhar--Ramdas AS-CI,As published,0.05500815208132459,2.7504076040662295
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,12,2500,0.5,Bridge-efficient betting,Deterministic Markov,0.0036980807781219482,0.1849040389060974
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,12,2500,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0033756792545318604,0.16878396272659302
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,12,2500,0.5,WSR running intersection,Deterministic Markov,0.0033554434776306152,0.16777217388153076
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,12,2500,0.5,WSR running intersection,Uniformly randomized Markov,0.0030894577503204346,0.15447288751602173
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,12,2500,0.5,Bardenet--Maillard EBS,As published,0.028838768675401916,1.4419384337700958
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,12,2500,0.5,Shekhar--Ramdas AS-CI,As published,0.05493192460458829,2.7465962302294145
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,13,2500,0.5,Bridge-efficient betting,Deterministic Markov,0.003363698720932007,0.16818493604660034
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,13,2500,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.003192991018295288,0.1596495509147644
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,13,2500,0.5,WSR running intersection,Deterministic Markov,0.003727436065673828,0.1863718032836914
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,13,2500,0.5,WSR running intersection,Uniformly randomized Markov,0.0032693147659301758,0.1634657382965088
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,13,2500,0.5,Bardenet--Maillard EBS,As published,0.02879141811464192,1.439570905732096
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,13,2500,0.5,Shekhar--Ramdas AS-CI,As published,0.054906976001159846,2.745348800057992
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,14,2500,0.5,Bridge-efficient betting,Deterministic Markov,0.003562718629837036,0.1781359314918518
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,14,2500,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0029115378856658936,0.14557689428329468
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,14,2500,0.5,WSR running intersection,Deterministic Markov,0.0036345720291137695,0.18172860145568848
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,14,2500,0.5,WSR running intersection,Uniformly randomized Markov,0.003073751926422119,0.15368759632110596
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,14,2500,0.5,Bardenet--Maillard EBS,As published,0.028764813662133237,1.4382406831066619
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,14,2500,0.5,Shekhar--Ramdas AS-CI,As published,0.05502967700080824,2.751483850040412
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,15,2500,0.5,Bridge-efficient betting,Deterministic Markov,0.0032279789447784424,0.16139894723892212
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,15,2500,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.002140939235687256,0.10704696178436279
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,15,2500,0.5,WSR running intersection,Deterministic Markov,0.003469020128250122,0.1734510064125061
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,15,2500,0.5,WSR running intersection,Uniformly randomized Markov,0.0025211572647094727,0.12605786323547363
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,15,2500,0.5,Bardenet--Maillard EBS,As published,0.028760155957711864,1.4380077978855932
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,15,2500,0.5,Shekhar--Ramdas AS-CI,As published,0.055007473474621704,2.7503736737310853
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,16,2500,0.5,Bridge-efficient betting,Deterministic Markov,0.0033660531044006348,0.16830265522003174
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,16,2500,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0026853084564208984,0.13426542282104492
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,16,2500,0.5,WSR running intersection,Deterministic Markov,0.003687143325805664,0.1843571662902832
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,16,2500,0.5,WSR running intersection,Uniformly randomized Markov,0.0027442872524261475,0.13721436262130737
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,16,2500,0.5,Bardenet--Maillard EBS,As published,0.028755008684089367,1.4377504342044682
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,16,2500,0.5,Shekhar--Ramdas AS-CI,As published,0.05485608819569848,2.7428044097849242
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,17,2500,0.5,Bridge-efficient betting,Deterministic Markov,0.0033155977725982666,0.16577988862991333
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,17,2500,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0022950470447540283,0.11475235223770142
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,17,2500,0.5,WSR running intersection,Deterministic Markov,0.003423541784286499,0.17117708921432495
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,17,2500,0.5,WSR running intersection,Uniformly randomized Markov,0.002202332019805908,0.11011660099029541
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,17,2500,0.5,Bardenet--Maillard EBS,As published,0.028774230092775743,1.4387115046387873
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,17,2500,0.5,Shekhar--Ramdas AS-CI,As published,0.05491890684231704,2.745945342115852
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,18,2500,0.5,Bridge-efficient betting,Deterministic Markov,0.0036017894744873047,0.18008947372436523
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,18,2500,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0033583343029022217,0.16791671514511108
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,18,2500,0.5,WSR running intersection,Deterministic Markov,0.003754228353500366,0.1877114176750183
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,18,2500,0.5,WSR running intersection,Uniformly randomized Markov,0.003493666648864746,0.1746833324432373
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,18,2500,0.5,Bardenet--Maillard EBS,As published,0.028818315435638286,1.4409157717819143
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,18,2500,0.5,Shekhar--Ramdas AS-CI,As published,0.05493256972896776,2.746628486448388
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,19,2500,0.5,Bridge-efficient betting,Deterministic Markov,0.0033457577228546143,0.1672878861427307
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,19,2500,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.00295865535736084,0.147932767868042
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,19,2500,0.5,WSR running intersection,Deterministic Markov,0.003684699535369873,0.18423497676849365
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,19,2500,0.5,WSR running intersection,Uniformly randomized Markov,0.0033250153064727783,0.16625076532363892
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,19,2500,0.5,Bardenet--Maillard EBS,As published,0.02879941080216114,1.4399705401080571
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,19,2500,0.5,Shekhar--Ramdas AS-CI,As published,0.05494821957218865,2.7474109786094325
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,20,2500,0.5,Bridge-efficient betting,Deterministic Markov,0.003254532814025879,0.16272664070129395
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,20,2500,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0032014846801757812,0.16007423400878906
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,20,2500,0.5,WSR running intersection,Deterministic Markov,0.0033606290817260742,0.1680314540863037
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,20,2500,0.5,WSR running intersection,Uniformly randomized Markov,0.00321313738822937,0.1606568694114685
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,20,2500,0.5,Bardenet--Maillard EBS,As published,0.028802147601920736,1.4401073800960367
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,20,2500,0.5,Shekhar--Ramdas AS-CI,As published,0.05490301782945556,2.745150891472778
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,21,2500,0.5,Bridge-efficient betting,Deterministic Markov,0.0035648345947265625,0.17824172973632812
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,21,2500,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0033710896968841553,0.16855448484420776
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,21,2500,0.5,WSR running intersection,Deterministic Markov,0.0034602582454681396,0.17301291227340698
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,21,2500,0.5,WSR running intersection,Uniformly randomized Markov,0.003140091896057129,0.15700459480285645
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,21,2500,0.5,Bardenet--Maillard EBS,As published,0.028803328579315002,1.44016642896575
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,21,2500,0.5,Shekhar--Ramdas AS-CI,As published,0.05492426483272528,2.746213241636264
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,22,2500,0.5,Bridge-efficient betting,Deterministic Markov,0.0034209489822387695,0.17104744911193848
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,22,2500,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0029566287994384766,0.14783143997192383
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,22,2500,0.5,WSR running intersection,Deterministic Markov,0.0036774873733520508,0.18387436866760254
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,22,2500,0.5,WSR running intersection,Uniformly randomized Markov,0.0032491981983184814,0.16245990991592407
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,22,2500,0.5,Bardenet--Maillard EBS,As published,0.028837512320369407,1.4418756160184705
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,22,2500,0.5,Shekhar--Ramdas AS-CI,As published,0.0548974278281214,2.74487139140607
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,23,2500,0.5,Bridge-efficient betting,Deterministic Markov,0.0032083094120025635,0.16041547060012817
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,23,2500,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.002968400716781616,0.1484200358390808
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,23,2500,0.5,WSR running intersection,Deterministic Markov,0.0032991766929626465,0.16495883464813232
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,23,2500,0.5,WSR running intersection,Uniformly randomized Markov,0.003065168857574463,0.15325844287872314
"Beta(20,80)",0.19999952313683184,0.0015837589255912193,5000,23,2500,0.5,Bardenet--Maillard EBS,As published,0.028773465223798422,1.4386732611899211
